PassengerId,Survived
384,0.9982749258323647
882,0.0024841426723180367
276,0.9999675386758419
648,0.9992032097704543
224,0.002678357246337961
855,0.9882754412863775
81,0.0027917988202663824
389,0.005584351886239584
796,0.00545012835147994
250,0.21928791671732908
751,0.993148657398317
837,0.0028487836986571635
495,0.0028591100658112065
147,0.002611335684469388
198,0.0035170183072258435
80,0.9690440838476925
763,0.009319481861509677
145,0.006743745404566028
244,0.0028242982077336266
154,0.0021767439119636154
529,0.002468017820120589
876,0.9925275447746471
13,0.002915552080220609
362,0.021532163331723683
605,0.06936139831398651
218,0.006632082515060791
279,6.632306125994907e-06
666,0.0068244808511634105
242,0.9880031253724608
610,0.9999999787974121
96,0.0026757754311815306
282,0.0025812895499341478
280,0.9706661021493583
584,0.968371935006868
50,0.9770185503499309
225,0.9012423880546038
169,0.02270159748723689
99,0.9901281794407543
395,0.9795724831205304
191,0.9858563995442436
519,0.9879246604237991
730,0.9743992607496118
331,0.9519186921855668
789,0.0444773665039343
317,0.9890487219314755
695,0.5369799375294172
556,0.03278932837378454
587,0.005767494885226373
465,0.0026757754311815306
473,0.9716825481990766
102,0.002678357246337961
664,0.0024694471342018203
467,0.006168373557521741
62,0.9999940366036204
58,0.008204878945759693
494,0.19433963017450412
327,0.003524042515622244
382,0.9947145588666442
811,0.002642354221949919
685,0.010383104075076786
116,0.00286134104978697
516,0.23078431442841507
143,0.9742287738839011
226,0.0027867525074388236
625,0.00280095933859621
887,0.17355158480236063
416,0.9727632796783998
293,0.16072157529808762
508,0.02284421053901738
781,0.9929227624843302
295,0.002718234080265558
64,0.00010164900662340704
836,0.9999737402809019
55,0.9748317911527627
580,0.002496714802427394
758,0.006743745404566028
358,0.985666588397766
725,0.19811187638166042
622,0.3421796302276849
231,0.9999867000475614
881,0.9911083744673065
237,0.0066594640473279475
361,2.0095599088764843e-05
740,0.002678357246337961
545,0.9911141130860537
431,0.4128839942396453
266,0.005476870557861919
232,0.002556884214439754
658,0.9857301446336925
617,0.0025989882832272394
134,0.9883549425345188
196,0.9999999961623125
