PassengerId,Survived
384,0.9122419087152692
882,0.1147151915478068
276,0.9307925866035865
648,0.4745912722690567
224,0.11185759067672696
855,0.884128884886557
81,0.11417248701522185
389,0.13324996824692112
796,0.18003598030239393
250,0.396293112044129
751,0.8800260100942957
837,0.11514609310475751
495,0.11749296654116298
147,0.15943141170698238
198,0.1753831231969719
80,0.5569083646811437
763,0.1854172956652385
145,0.17614598837174736
244,0.1467416235299623
154,0.18809431245659936
529,0.12694218560208437
876,0.6342255247031297
13,0.11691909596729241
362,0.23199987359902213
605,0.23152815723751288
218,0.17994456441630802
279,0.25279153327420406
666,0.23867943257864938
242,0.7076058093260947
610,0.9257905258706133
96,0.11487918885935407
282,0.14276542048076887
280,0.6389001827397163
584,0.48655092527396976
50,0.6336084891318485
225,0.3707180319058387
169,0.1876172953454757
99,0.9119687577602966
395,0.6243721988153897
191,0.8584074158872445
519,0.897373176944788
730,0.5124945932693528
331,0.6472694616022642
789,0.6305306648574835
317,0.8796042502949483
695,0.3311231440107507
556,0.2400422561601122
587,0.16279313335733187
465,0.11487918885935407
473,0.8294094543938391
102,0.11185759067672696
664,0.10097953153701247
467,0.14940897712158577
62,0.9455669100624579
58,0.18784301603610978
494,0.2196230934358458
327,0.11120392315851006
382,0.6780057991249039
811,0.13496831085918368
685,0.20756520673675208
116,0.11514503066061844
516,0.3183575604317741
143,0.6336360971824533
226,0.11417248701522185
625,0.14333852210719542
887,0.33356044070087215
416,0.42588967747007994
293,0.37539288025262746
508,0.24761814186603645
781,0.6367268168209107
295,0.11141314623228252
64,0.24118571784093348
836,0.9447501147350029
55,0.40569400697226227
580,0.15534127797190575
758,0.17614598837174736
358,0.8440747561574783
725,0.3883447372443361
622,0.35994526857757586
231,0.9568007623862623
881,0.8985820102366769
237,0.15616707429898632
361,0.1073848717293627
740,0.11185759067672696
545,0.4328434722949405
431,0.39825905580747806
266,0.16956910498717437
232,0.14849722586251776
658,0.672972190829105
617,0.19082009175058195
134,0.8933535496528494
196,0.9236783578723795
741,0.37876035160917804
736,0.16127781606663297
206,0.7072560565205489
852,0.12042905420479613
370,0.960568109134564
54,0.8933535496528494
769,0.21248935057003346
30,0.11185759067672696
311,0.9609074340396783
525,0.1767020114832814
550,0.6369502868943132
100,0.14895943657045743
119,0.4881872783003658
765,0.15639913506466846
692,0.695908961999409
313,0.8732415204781908
651,0.11185759067672696
341,0.7417394819795784
401,0.12694218560208437
43,0.18540515202338456
671,0.8771281518231943
594,0.6313395479860159
684,0.10596340149965268
219,0.9669402433085988
469,0.13324996824692112
835,0.1471898370781531
365,0.20724309120459045
478,0.12381910629663873
704,0.13324996824692112
577,0.8588432014503885
355,0.17497233146257965
84,0.30371417712611026
572,0.8979784440611155
267,0.1117729379039142
867,0.8199314574588864
186,0.3517935942924208
23,0.6478509799671716
621,0.23483426391250503
73,0.2644120427624875
162,0.8714086678461267
485,0.49949771333229126
675,0.14940897712158577
708,0.3495967436159315
257,0.9409719252987382
398,0.1681663025608813
737,0.31340270305187734
320,0.9335545780917917
866,0.831602903391508
686,0.30774396791356184
458,0.9512650741560083
26,0.31255042642986397
42,0.8831751186678628
148,0.279401884013687
672,0.43422078103937745
482,0.14940897712158577
650,0.49101700133551
334,0.16932718036807692
425,0.2083371625434437
687,0.1139799488091433
542,0.21101972980039002
530,0.2356433436873193
178,0.8838362376081773
639,0.3288936533298405
41,0.523533120293244
417,0.8848043175632987
745,0.15502822682552128
604,0.15233987185742565
515,0.12090169503420639
239,0.17352883614489362
707,0.831602903391508
534,0.5780752862109297
761,0.13996174851472415
387,0.259463018512971
255,0.5671801529614027
802,0.8842984426009021
842,0.188599281033273
814,0.2535363136541941
433,0.884128884886557
823,0.2962065835339372
676,0.1491941489424713
875,0.8830779581145742
9,0.5616925864455785
858,0.31141150478138413
220,0.18248436291747694
344,0.14351485320768803
809,0.18003598030239393
89,0.6858879220639179
468,0.23561729223514827
363,0.6399124195965414
678,0.4454319759538411
638,0.20829055884457348
833,0.1767020114832814
129,0.6580847915975373
4,0.9461541301036652
179,0.20042918838711726
445,0.11371079162191661
636,0.8524802585035655
840,0.3270422598560641
52,0.13791269369897413
848,0.147707909216208
127,0.14491860428319492
67,0.8371154156029664
270,0.950195161440709
349,0.7034694454440023
871,0.13496831085918368
849,0.48173385746857217
457,0.3150996266010849
252,0.6363585537658714
659,0.14304195727168587
82,0.15020915245407374
440,0.18493442354620251
541,0.9183546283424217
728,0.6871318282127918
459,0.8096557306170483
446,0.725404587210331
286,0.15702307449098674
385,0.11185759067672696
49,0.26392679688849524
424,0.5989645994019221
333,0.3631685225476916
663,0.29437975805579164
290,0.6838009993814681
335,0.9189721606440336
298,0.8677831921656173
641,0.1185300407880858
820,0.1675763249645269
163,0.15524417832179002
599,0.17497233146257965
863,0.8789442655843673
812,0.16422731893757714
616,0.812229786009889
21,0.1650482600410653
776,0.1462053166826984
166,0.5093983854539242
489,0.15163071992326252
783,0.47490932647436124
496,0.21356692592054335
77,0.11185759067672696
480,0.6877579422661706
759,0.12584033817414997
585,0.1860473070450478
493,0.3158297369430321
844,0.11761050263985075
94,0.16059449410158197
472,0.13112141037884803
857,0.8930003072149879
824,0.6979524471623547
391,0.3778025805355878
619,0.8820458576386134
46,0.11487918885935407
374,0.31421595386507606
777,0.16271279386811477
574,0.6899244680699478
549,0.1691145154660583
774,0.17497233146257965
850,0.9670797145427675
750,0.14150702442546853
742,0.3989173112742744
647,0.1354914360526634
12,0.8608259932424112
874,0.14094593724669197
653,0.11554141727057346
175,0.3747324045170404
830,0.8951053205742012
140,0.48058740904595615
150,0.31231262002655585
540,0.9132253131499658
665,0.1352391615736609
322,0.14458391914148605
483,0.13469060781773665
403,0.5266347302878572
199,0.6899244680699478
75,0.3173660069421336
460,0.14491860428319492
770,0.16031940530490593
251,0.12055494864334237
562,0.1147151915478068
380,0.1419309822824085
807,0.25131043113686774
703,0.6411384031875428
187,0.7076058093260947
581,0.8626254646559837
258,0.9571991747382007
602,0.11185759067672696
869,0.11766477555540866
34,0.17463843444470753
681,0.6577953138759355
706,0.16441333940614467
61,0.18735891423185705
861,0.14912093941549262
536,0.8719181196290932
762,0.10613295136799278
95,0.10644757157445656
510,0.3109604689591233
19,0.6457950230802647
818,0.29350292032125086
83,0.6881052833560262
324,0.8682238415206647
360,0.7002355419862851
103,0.4108983120907237
194,0.7417394819795784
412,0.14073365763654788
816,0.2369107398838484
299,0.3694249198353562
720,0.11736337106970893
421,0.18540515202338456
443,0.14555609845566658
307,0.9417078560346691
429,0.14491860428319492
753,0.13207882559498418
831,0.6072689002497992
474,0.8734610037993811
528,0.3449131118885198
352,0.34293601357477826
603,0.23607670571230405
450,0.4297646879800959
680,0.46970677474284706
862,0.160853010959775
640,0.1293611109791991
168,0.3104826331120706
606,0.12148995311801594
167,0.9591191707801672
476,0.3534346199334464
254,0.1358164045797856
785,0.1451896163685917
51,0.206274074536411
434,0.1505814210360189
682,0.49938750609738086
192,0.17281898273204818
702,0.4433068387735041
448,0.2858583347274883
185,0.5464310847835191
217,0.4275005813085855
59,0.8386193609180325
241,0.6136559001417012
8,0.2687159772081659
479,0.12108908070595556
87,0.13350469469088425
865,0.14171480911597728
390,0.8118956462220449
325,0.10618098132341425
53,0.9635239202328908
78,0.11487918885935407
427,0.8933535496528494
618,0.6454812358947025
670,0.9445491918320602
747,0.21739651192701287
573,0.4433068387735041
337,0.40259080199923575
690,0.955334828720921
601,0.8132233280489302
304,0.8449162063853506
724,0.17868197163610228
402,0.13790541945732124
558,0.2626586650531387
801,0.1809685199849336
677,0.11487918885935407
353,0.27743769522235034
566,0.16475478334341856
346,0.8307719686573037
115,0.6245311466646015
539,0.13996174851472415
656,0.223568797569245
11,0.7436817771666675
308,0.9590809967021269
