id,Цена
747,2110079.235923486
962,1578775.3439876058
1105,2178100.79037899
795,4590236.219102112
390,2427066.080870631
1302,1558328.2811422218
1448,2464481.6744389897
1388,3109144.0649873377
126,1089311.5334680886
1605,2459278.148832289
870,2432729.6352983764
701,1210337.140159395
1239,3707072.1221218538
1201,4895090.478411442
685,1877388.8773870426
427,2101752.534365466
168,783071.9214678273
1181,4277029.741376131
1428,2238335.330516531
347,2819665.187138664
1385,1749960.232635565
220,1541893.2675584604
125,2931278.575714213
197,1773340.1619281748
1108,2555791.1887366767
1166,3014166.0036322656
871,4455805.592760817
1544,2436608.3697304134
513,2843077.9704108764
1431,2569993.33438884
194,3199232.51096877
1401,2217221.747179616
509,2446348.8635872686
381,5236744.232056198
361,2419813.460343866
1254,2478802.77045109
609,780391.6317130638
349,3343048.1502950974
1067,2983725.9056300884
970,3150699.90402595
1062,2311755.758714309
301,4231217.565565104
593,4461381.955398934
1491,2308927.5069263964
652,1850650.8385753962
1262,2006705.4233952477
1459,3728868.4137124987
1089,1172088.4321844778
436,3179686.1895447867
259,2375144.5749502825
1566,3180469.740487925
499,2156190.36079568
943,4503438.418776549
316,2806247.5797347203
1123,1998022.7138926252
1185,1299611.3116491097
158,952390.4754722123
817,1130545.7032983722
1380,4317023.711799271
829,2908990.033829034
1326,2758080.1180745843
1390,2834953.8040666054
1514,3074583.5077826492
1444,3043671.370411875
763,2423162.783207906
680,2827942.963899031
337,1605662.2822253166
20,4323093.564544153
413,2201385.7172854883
515,2222916.1117286347
18,4372535.627124989
1513,2457422.958495299
544,2801700.7400601646
136,3761256.9191748993
93,1338348.3225894256
1581,2436006.265059769
1571,2715719.7221441334
1356,1751074.0203583986
1387,2505471.7517588055
1432,2590533.631387947
1226,2373013.398058053
600,2430287.3546702033
846,666958.7599739041
872,2405654.360245299
1183,939412.3277864583
1599,4368593.913947301
1129,898441.3045652508
1402,2566601.939349403
1242,2548141.7517421707
890,5983677.128193847
1046,3017056.109771004
638,2797258.1788932667
134,3447520.948418984
794,2867289.3324848744
333,2494863.375784805
1408,710121.594384151
1120,2076166.643415652
1072,1444599.9343689373
692,932672.5697109792
1261,3472192.2291039242
1469,2422511.6303597293
510,3118743.324639614
786,2112572.696881644
1165,2827168.060364105
204,1127469.0756773993
602,3934471.2317281724
269,4055863.5061829495
1306,2459278.148832289
551,1655219.266802835
113,1614380.1980606106
1142,3190641.3554901755
514,2810779.642632499
1282,2741397.9982506232
952,3137104.8195051057
1265,2727592.8035437767
1503,3112965.929050035
1389,3593450.657062827
956,2927381.4476219337
497,2884190.2474939115
589,4317985.749938426
1498,4996851.087799112
232,1669365.8057884404
1564,2961538.6589474953
82,2219203.7993534845
312,2960342.7020939523
1393,2479157.6700453707
1222,2786480.9156938777
758,742041.4207689735
1361,1043064.8862039696
1295,2375836.388998725
659,1381242.9826335113
236,1879764.751320074
569,1715332.0241722302
1204,2785406.395467288
1309,3882609.562540411
1126,2542294.420732855
743,3888435.117753484
1360,1363927.055574438
566,4482787.500966625
688,3337226.040845997
4,2373918.0310748657
1407,1963980.408097727
506,5472721.145907328
1347,4053976.2251192266
1308,4599807.0818681475
1474,2107978.5311314925
605,4000842.2016375046
571,3718910.672406965
1029,2685301.978100427
1169,2105669.5540880384
1131,3226990.5858848416
938,2177101.47317179
555,3174365.9293676517
1313,3267372.454981049
157,939930.8171363616
1249,2856696.0220604944
529,2611297.701730498
