id,Цена
747,2227221.834429435
962,1585932.5989951738
1105,2237452.714614819
795,4363274.455578428
390,2581593.5333468867
1302,1614480.654272776
1448,2527077.326393484
1388,3094197.9764978755
126,1042831.1828038499
1605,2923398.4401904955
870,2319712.369673058
701,1129272.544059148
1239,3948146.0578895826
1201,5228859.4409525115
685,1818504.04054554
427,2154850.413995984
168,594667.6793062361
1181,4106711.685161501
1428,2238347.864367728
347,2637925.927702373
1385,1635397.2030450697
220,1657965.5427654488
125,3027525.7266095015
197,2008507.187151947
1108,2420901.771657688
1166,3237740.6752340975
871,4075145.5544792833
1544,2386470.612251059
513,2728181.786842732
1431,2706838.657601879
194,3174820.2110857433
1401,2295190.016519258
509,2716000.931122221
381,4888352.67059058
361,2318434.6638610624
1254,2610859.6529869884
609,867605.4326552821
349,3730329.1774796788
1067,2993057.632130672
970,3247589.984568207
1062,2176721.647763647
301,4167534.128987012
593,4329837.570467227
1491,2419618.4641776998
652,2182645.170804063
1262,2262977.826340386
1459,3384783.603274617
1089,1322950.3375234206
436,3460606.7514843713
259,2228307.801756466
1566,3150352.9847385455
499,2283725.383665066
943,5122874.829525357
316,2819056.894445551
1123,2012092.7031250512
1185,1600742.355297363
158,798452.8571621941
817,1169885.5531425625
1380,4278780.866683474
829,2818413.9111498347
1326,2941009.5743916384
1390,2981891.14248326
1514,2880276.5299241967
1444,2944303.7081106114
763,2228778.0029974543
680,2865664.917474146
337,1461324.4910817808
20,4082901.491504509
413,2350462.2872381215
515,2032827.4214113865
18,4207644.188655149
1513,2328491.905509275
544,2810632.882704797
136,3689226.74986061
93,1476158.4844845526
1581,2322692.71341167
1571,2370446.0708418153
1356,1756587.8621638194
1387,2253491.1208826597
1432,2718606.3342579645
1226,2351466.300223615
600,2440579.2144029713
846,483078.3801973425
872,2103668.800966417
1183,945231.1841007776
1599,4228961.102779972
1129,872321.0559292526
1402,2593766.3316984414
1242,2418758.508212879
890,6141219.402564174
1046,3057621.850451281
638,2503817.715211615
134,3483515.315605866
794,2931435.9828496543
333,2459806.8101524985
1408,688513.0819286425
1120,2015222.2985003076
1072,1384648.0798042838
692,883734.6605079884
1261,3529888.323704901
1469,2380281.831560357
510,2947316.4006338096
786,2079757.7655726527
1165,2864235.2850104845
204,1048476.7730726865
602,3988289.4553450663
269,4142852.2756339726
1306,2923398.4401904955
551,1758546.5284738392
113,1756383.8042040821
1142,3274738.6058793874
514,2883868.473229804
1282,2697888.324499768
952,3210541.5742973695
1265,2781736.0982712377
1503,3121506.0232283985
1389,4110883.835593662
956,2824045.209857186
497,2843496.223620329
589,4089042.2601393685
1498,4406499.571165324
232,1610689.3777465282
1564,2841924.570519783
82,2332801.0670006336
312,2995628.822351841
1393,2464000.452534423
1222,2872903.898698814
758,549083.9268993731
1361,1117372.424222951
1295,2287660.0823929305
659,1439612.9291398174
236,1807121.0082055111
569,1812397.9470683788
1204,2850645.68713116
1309,3800171.6776461843
1126,2348703.6104810457
743,3671169.9567263657
1360,1526689.5303136774
566,4429618.1157717835
688,3951118.3565715253
4,2546939.650111601
1407,1795024.8496685275
506,6526885.594439022
1347,4051674.686552291
1308,4643295.356380144
1474,2244237.3006657767
605,3873161.045884159
571,3475872.4858496594
1029,2655463.7159336493
1169,2152462.8862202275
1131,3060576.129843773
938,2168809.4630998136
555,3160173.7046367
1313,3107866.19883104
157,817957.1178405175
1249,2836262.726080181
529,2550223.274052759
139,3957252.7572000492
1395,2464000.452534423
1396,3326532.719090348
1050,2967600.6906506508
325,2750065.736784821
995,628116.5150480245
348,3251056.1545347534
738,5175291.066360073
1284,3720302.9481644444
1040,3381291.494649985
644,2086181.0900177772
1496,5257706.418813538
201,2384657.0724031758
784,1434473.2280592297
346,1573673.7919386567
1480,2129927.1446717773
920,2707861.6437058346
428,1139211.992423388
334,3186549.0611300385
503,3885469.6809714623
1117,2377607.8677057675
698,1707117.9753044178
1320,4871710.559423791
34,2342163.672204365
1219,4072721.135188603
108,2010710.0151819824
438,1523767.9142097372
247,3605807.2380175428
651,2254134.842063926
1141,3922428.2266272414
576,4687954.969041862
471,2106375.593945699
592,3899490.3282034025
162,792415.5743541354
72,4891646.740266003
293,915417.4378280626
855,2715477.3417793363
898,6044643.695961593
718,4180560.4864337975
277,3095743.950969067
876,2892072.6440796554
478,3261321.3667940907
1589,2256495.9458859577
1267,1803468.706960212
378,2134105.280119992
1404,1456493.5358340885
53,2713925.841867185
84,2839384.028473448
714,2067260.6817352036
669,1815331.673579257
525,2675067.4324617726
444,2547432.0972043234
43,2891344.8083096505
857,825072.4351478347
550,2804487.244808537
843,3369989.737110462
869,1911549.9745387184
1271,3005298.7905756626
211,2212804.371372078
1475,3381080.7222385285
1381,2065237.7797727622
276,3806104.6581218597
552,2991546.9700366626
41,5892133.185883705
487,3522265.746965818
785,2261574.5937318616
153,854794.1036978217
1430,4125313.316015039
1238,2092126.873168693
418,1863082.557116386
42,3679542.117401125
654,2275096.1767697237
1260,4712213.386059844
1572,1523989.2181844315
540,3134195.994916385
118,758144.5433240416
1478,2133785.5022323597
54,5020740.933103299
183,1719820.9662628216
746,2069227.9937978922
208,931362.5958076147
530,2385458.419324015
853,3198761.9131914577
367,2716725.30149895
612,2896522.307591403
192,3100952.3444686104
376,5047610.368935141
910,2242146.466457061
