id,Цена
747,2227122.4590207785
962,1586353.5364573176
1105,2237305.103634147
795,4363188.954409288
390,2581895.2701588315
1302,1614708.6291082604
1448,2527334.373716201
1388,3094065.6893600835
126,1042486.2502060749
1605,2923094.9786342764
870,2319611.238780424
701,1129494.3559595852
1239,3948320.2660446274
1201,5229072.209979792
685,1818536.5070173559
427,2155048.7265804526
168,594266.2933308845
1181,4106691.9475799324
1428,2238302.649403769
347,2638351.0820926134
1385,1635522.2197596615
220,1657592.447603289
125,3027390.08066214
197,2008329.566203853
1108,2420693.974432416
1166,3237671.7464450495
871,4074997.4422824453
1544,2386479.855555276
513,2727793.5523378355
1431,2707136.3912040163
194,3174817.913968889
1401,2295374.6519925715
509,2716592.3255588394
381,4888807.292219387
361,2318386.361038833
1254,2610633.3198451134
609,867389.6440797197
349,3730081.5195783004
1067,2993237.8618945647
970,3248043.494368788
1062,2176656.9466847926
301,4168005.941198156
593,4329623.701843967
1491,2419507.891969515
652,2182560.0836326294
1262,2263009.3969606953
1459,3384725.651275836
1089,1322610.0507722038
436,3460920.538134016
259,2228171.3697138117
1566,3150270.632889678
499,2282936.800162807
943,5122866.407467216
316,2819170.944467652
1123,2011826.1093335915
1185,1601009.933049583
158,798543.8599587136
817,1169839.6627151396
1380,4278012.837757599
829,2818272.940516008
1326,2940839.9016392487
1390,2981913.85637976
1514,2880388.815594314
1444,2944283.115075709
763,2228588.7792269266
680,2865671.1907968973
337,1461192.9022752903
20,4082630.5062557417
413,2350589.1408850723
515,2032776.2105825506
18,4207386.494013032
1513,2328557.6335903388
544,2810952.684561095
136,3689063.3573262747
93,1476421.2715368895
1581,2322645.9889268116
1571,2370454.817989108
1356,1756673.378901505
1387,2253014.9334489405
1432,2718747.815501915
1226,2351304.779266163
600,2440864.844368349
846,482573.4874801454
872,2103405.6599938124
1183,945006.0152336205
1599,4229782.321939898
1129,872036.0923542292
1402,2593650.2259188103
1242,2418781.2150598997
890,6142673.710118083
1046,3057372.7096721474
638,2503212.016386039
134,3483656.229890279
794,2931565.5115305027
333,2459251.4891892294
1408,688080.6868850277
1120,2015380.080795451
1072,1384491.3438813067
692,883489.4090630095
1261,3530399.2589350957
1469,2380325.2895060517
510,2947499.7724369243
786,2079877.7997760677
1165,2864257.443041034
204,1048606.7462926875
602,3988100.23687704
269,4142837.7392750974
1306,2923094.9786342764
551,1758542.9320030273
113,1756289.0657575808
1142,3274827.1874926244
514,2883673.898923082
1282,2697285.533336444
952,3210549.6723497952
1265,2781893.0367991114
1503,3121483.6020513177
1389,4111108.3281129505
956,2823404.0160055277
497,2843496.9039932387
589,4088692.7541383933
1498,4406753.585466226
232,1610809.8162981388
1564,2841934.9228038876
82,2332875.289787778
312,2995727.81851636
1393,2463632.2058154265
1222,2872661.3134650565
758,549040.1524005542
1361,1117262.6237493898
1295,2287513.272212239
659,1439309.909989689
236,1806609.658037698
569,1812367.6388255255
1204,2850361.5420465046
1309,3800000.859233166
1126,2348281.613394929
743,3671023.181113027
1360,1526675.1821388376
566,4429654.80728645
688,3951064.4218103923
4,2546978.102293404
1407,1794352.3629017305
506,6527928.904157195
1347,4052420.010845037
1308,4643196.776956031
1474,2244211.644468224
605,3873437.413433862
571,3475779.229323836
1029,2655747.7281848365
1169,2152441.3917509317
1131,3060588.080709934
938,2168769.943566012
555,3160007.613648412
1313,3107832.3214844293
157,817688.5012250866
1249,2836226.0801315736
529,2550243.8822665694
139,3956847.849481846
1395,2463632.2058154265
1396,3326829.5584950764
1050,2967005.499077823
325,2749907.0632217787
995,627887.4742274759
348,3250735.429243806
738,5176178.881913349
1284,3720093.972266319
1040,3380879.825260179
644,2086702.7009410572
1496,5258178.2594298795
201,2384736.167588115
784,1434782.365030357
346,1573882.9174336935
1480,2129776.0704313805
920,2707734.444673417
428,1138897.0912657038
334,3186135.590990157
503,3885264.037569654
1117,2377372.8863213947
698,1707102.5667975007
1320,4871674.350231482
34,2342076.8826857987
1219,4072726.406975479
108,2010663.8978209747
438,1523407.9953409785
247,3606822.71536977
651,2254426.0274168197
1141,3922367.9994555437
576,4688355.550578166
471,2106608.1511359047
592,3900089.5082955826
162,792518.3653364484
72,4891566.046886253
293,915013.2419925374
855,2714811.676138655
898,6045983.300428817
718,4180262.0246998454
277,3095623.328371868
876,2892399.185309698
478,3260931.1429427755
1589,2256710.4803350116
1267,1803479.8883851338
378,2134127.1353591946
1404,1456510.2443995872
53,2713978.5448672944
84,2838723.051634159
714,2067179.2638579432
669,1815426.2361301726
525,2674876.691023752
444,2547784.7905093124
43,2892034.0135363215
857,824771.4918817568
550,2804456.0995978764
843,3370559.0263408874
869,1911499.831711331
1271,3005419.304508051
211,2212843.0468344777
1475,3380953.748504869
1381,2065143.6994044613
276,3805987.340276261
552,2991503.6473910226
41,5893711.847480329
487,3523181.741858104
785,2261192.5075397957
153,854544.5305983981
1430,4125417.232343849
1238,2092450.8479588574
418,1863034.694904989
42,3680300.451546461
654,2275128.178164563
1260,4713046.494975039
1572,1524120.4750566897
540,3134878.174101741
118,757959.4126646814
1478,2133572.073079254
54,5020731.9970705835
183,1720008.209152062
746,2069101.4329048593
208,931422.9708206262
530,2385428.747117323
853,3198293.5369804422
367,2716328.474898752
612,2896459.563946422
192,3101075.3433629777
376,5048260.193983607
910,2242428.3085659673
809,1500979.8136692725
596,3176098.913614036
338,1870464.7059999486
1069,2871994.9354972686
1080,3678739.463661435
374,2532506.075562926
1182,612490.1673758551
1487,2448940.6176933
1454,5583201.986200718
31,1290774.485630062
287,3028917.570535923
1047,2448067.207082791
87,2281323.149262171
1057,2600995.0603090003
1466,1908377.5612406214
1157,1899024.8321200213
1094,2161045.014503159
1215,2766892.5363904387
575,4688355.550578166
812,2234914.4977315483
1417,2471589.8700452745
404,3121483.6020513177
868,1046195.2755244602
1593,3773964.5442387713
156,1537997.6216823617
614,2793187.2796282894
1583,3911822.0540845376
648,2045198.3410724704
792,808931.1996596542
1374,2458644.9083583294
1537,2402169.8078811057
1250,1942854.899031584
813,2241335.275681408
635,862468.0470766521
359,3868016.7594342334
1559,2297025.8222887176
878,1034468.7287778638
1400,3119720.5334985796
1270,3959449.836015259
294,700944.6102787363
1470,2442741.6623329995
918,2363031.0171391335
518,2562887.9496606546
1351,4946852.858851483
392,1757099.1373913963
166,591055.9043559548
531,3544873.2921008514
1218,1407957.776420963
969,2647712.7494411906
1101,1658115.2250410656
331,2346283.6187151494
707,3878924.4243268603
58,4221013.750403155
776,2093768.1566009186
1610,1645354.0794775041
1497,2770307.6313079125
753,2933921.48081687
1405,2073393.7228835952
1371,1598331.6632321025
178,797964.6596854541
1352,2114061.216124951
947,1465281.0485119254
199,2338361.4846835127
996,3029036.556490874
81,2889281.682042086
1348,3929218.4876658907
524,2491529.224833327
218,3774338.8270697547
142,2474826.260903943
636,878402.2993680951
440,2624475.3648894494
319,2566067.9925624
1147,928057.116448136
1455,2525479.217121831
904,3090644.045061489
917,3449853.054507286
1468,1571048.763312159
215,3818723.2325722203
1333,3967606.4753047125
1517,4334880.456809018
249,3039754.9210477415
377,4647972.657843411
1281,2814573.057855906
165,591055.9043559548
803,2300081.6528307507
373,2516763.9118394214
937,2978099.4630100057
147,4187337.042098427
486,2282749.3801007294
756,3945823.7586911004
131,2228735.37703472
206,1057155.8739878477
595,2531971.5619568652
1109,1819765.5740494868
560,3556520.6388892946
1049,4375514.559301165
1095,3418456.800725554
1276,1842666.6787874717
207,781844.5511651724
461,2821563.8037099116
250,4004008.9238749985
1107,1919855.2271620927
30,4370844.1241246695
439,3580100.105327545
1092,2866508.266448431
75,4026171.236200773
299,2622906.434379461
1435,4159128.7560253115
859,3860530.5648781615
1151,986075.7365327631
414,1633145.3418475462
1409,847917.8328640505
443,2694004.117159047
1611,2785831.1058329507
863,3111858.6264980575
484,2389052.8265887783
431,1378768.8830253095
558,2174786.0997151397
820,1792350.5788501813
905,2412879.4014215344
671,2158938.841512511
117,2633471.4469568226
674,2918587.1551459422
61,3272693.691890409
1207,2492286.589321238
241,2305853.4166918085
764,3290366.984639195
990,2255082.5759356925
401,1528241.2077628518
1375,1083355.2821901056
1174,1891063.644244194
94,1684752.7928990927
941,2388805.1878009792
1460,2746452.8643460805
899,2297275.1490023294
1331,2700276.6275731437
1224,688029.1419730817
587,4035414.206804758
1570,2607822.9068390806
1429,4177414.056334786
553,2628302.26075224
570,4285614.983753022
761,2777374.6329814913
1130,3742406.575009718
1369,1677111.9775215527
900,3193393.253998744
1481,2227100.4964377256
263,2136406.65159057
1275,3147428.352696324
1604,3492373.4256618563
1384,3297598.0040059267
1017,2470451.1317046843
626,2280576.819421999
1595,4150942.2680060007
494,2120984.8944732742
1530,2108550.7140429066
1523,3841390.3346351674
1535,2895563.011623931
790,2000765.7176614353
70,4099787.4694682863
582,3754185.0740640033
1486,3160630.4784222743
1199,4780601.459962896
391,4390740.336776489
802,1840896.3993695695
1292,2935007.1900297604
1152,2512738.3949556155
1473,3442698.974428078
171,2104088.22799949
323,2940702.7735874495
982,1783135.9576368635
281,2983150.466815484
1434,2321526.3182220263
1542,2912182.2197233466
1379,3398026.2364457115
463,3048993.484806602
91,746605.7519815674
1113,5109454.6683627255
1299,1796581.8363629412
563,5694325.8817479
68,4957104.6876509525
257,3523827.060032967
1512,2325347.244615409
631,2282575.299122998
1225,2439196.315160028
841,972484.8406792297
821,1792350.5788501813
1349,3341233.4648950696
180,805305.565455829
1416,5111486.738912821
239,1759840.3104915954
960,2478612.9634767645
1148,928057.116448136
988,945193.5950295855
806,1673928.2488213272
1310,2938168.9697882975
1546,4666265.619535981
1383,3871839.235352746
1236,2587488.747244215
460,2361861.317165576
1116,3916993.8621062515
1106,1686425.747126969
645,1938119.5260087333
237,1888658.6348896874
1495,5574530.316733705
371,4338792.123509489
1268,3579760.927030712
1187,2866210.5676392643
114,2224079.8043643637
975,3405105.10985116
1577,2272677.7171771247
549,3137224.756076388
1558,3030168.04948493
1196,3463202.336734974
45,5272511.106203221
894,1638537.7794972612
1580,928174.8090313422
611,2342041.5872683246
322,2375049.529299353
1006,2978537.9828055464
1445,2749941.34399581
1075,3563867.3178061247
98,901357.73180585
1526,2510197.981319581
502,3174618.7863346282
709,5950776.791612382
767,2975583.4464176563
1184,1000473.6015029512
1413,2277340.4525710046
1211,2377825.5654645157
725,902616.762859093
137,3061314.085694922
1612,2178883.176835591
2,1940529.1300260422
317,3597459.9122441085
1144,975625.1607212941
270,2866649.814804402
74,4026171.236200773
448,2296223.05792201
1533,3349243.0613416675
751,2140192.3054110347
115,1763797.5051051248
653,2347685.3617431526
779,2352184.979774599
650,1918286.6905302745
1569,4326590.02349671
106,2691046.999688632
403,3453043.923563295
1240,2082941.7971288562
705,887519.1922703055
152,2916394.478357977
397,862394.9179462488
1594,3388517.534348246
633,702383.86432643
1406,2995533.3332555066
150,806913.2863413556
934,2508713.625529255
195,1858164.4151577465
462,2784995.156383703
980,2243851.3292323537
311,4410344.933389174
1510,1787190.5132206497
264,2202383.991258021
1068,2938888.6835765806
959,2789658.0276241773
341,2180964.1144510764
1607,2336745.1426219638
634,923238.0033444958
1425,1790172.6325110844
1280,3035246.90877825
881,1765512.388015742
799,7924333.074654628
16,4243294.607156092
670,1942228.1293695385
967,2389713.1153505095
1303,2529549.303251596
369,2825094.1756945904
1173,2826503.9617840573
1568,2301971.44978842
355,1503576.8870839868
177,3663094.218640341
292,2668324.1937073953
798,1803940.5790459283
1365,1615256.113542411
380,2632548.6255309954
112,1756289.0657575808
777,2622116.4810853256
906,2265613.461819143
867,2471425.24694423
992,778211.1458649151
314,3969955.2672335887
728,3941835.675007564
71,3931404.0820782785
240,3295130.1489132717
1592,2848389.8218103824
702,1065650.9358829304
583,2909985.5164186424
49,3427166.089980403
699,1773040.2976494967
1079,3032037.00124482
914,5280776.1738838535
1124,3883812.3097009053
710,2282208.1590144346
601,2342822.19622932
1318,3738264.904753197
1023,2584409.2492041155
1070,3443064.79172723
1446,3485607.651956845
660,3103669.944994249
426,2110330.715187258
1025,2737140.222527149
1264,2402376.61549585
1298,4568732.830628078
1097,2402062.351083586
572,2850718.421855498
148,4078638.6854624585
1506,3834668.8300617873
516,2610297.4256981215
