id,Цена
747,1930999.972972973
962,1847719.298245614
1105,1896000.0
795,4158032.7868852457
390,2311355.112149533
1302,1740784.3137254901
1448,2360782.586956522
1388,3177571.4285714286
126,1070571.4285714286
1605,2395881.1782178218
870,2408153.846153846
701,1452875.0
1239,3345136.470588235
1201,5397560.975609756
685,1855513.888888889
427,2311355.112149533
168,990750.0
1181,4010583.554376658
1428,2360782.586956522
347,2607580.64516129
1385,1758053.6912751677
220,1527800.0
125,2995237.704918033
197,1740784.3137254901
1108,2360782.586956522
1166,2980000.0
871,3992467.018469657
1544,2434565.217391304
513,3036363.6363636362
1431,2730134.1317365267
194,3212705.882352941
1401,2295069.565217391
509,2408153.846153846
381,5152028.571428572
361,2405802.9408866996
1254,2408153.846153846
609,990750.0
349,3835222.222222222
1067,3073944.017094017
970,3073944.017094017
1062,2379970.5735294116
301,3803584.2696629213
593,3929090.909090909
1491,2091869.5652173914
652,1930999.972972973
1262,1774198.8950276242
1459,3502193.023255814
1089,1174411.7647058824
436,3483794.0594059406
259,2379970.5735294116
1566,3212705.882352941
499,1930999.972972973
943,4811111.111111111
316,2805631.067961165
1123,1758053.6912751677
1185,1703641.975308642
158,1070571.4285714286
817,1452875.0
1380,4548095.238095238
829,2866451.6129032257
1326,2829217.877094972
1390,2993571.4285714286
1514,2829217.877094972
1444,2928701.298701299
763,2360782.586956522
680,2805631.067961165
337,1847719.298245614
20,3866510.067114094
413,2341707.3170731706
515,2360782.586956522
18,3866510.067114094
1513,2405802.9408866996
544,2586232.0
136,3502193.023255814
93,1539705.8823529412
1581,2395881.1782178218
1571,2495944.9541284405
1356,1758053.6912751677
1387,2522343.75
1432,2805631.067961165
1226,2495944.9541284405
600,2337894.6842105263
846,990750.0
872,2333285.7
1183,1070571.4285714286
1599,3945053.9956803457
1129,1070571.4285714286
1402,2522343.75
1242,2567562.1621621624
890,5922444.444444444
1046,3073944.017094017
638,2805631.067961165
134,3695340.136054422
794,3126011.904761905
333,2282950.304347826
1408,990750.0
1120,1880687.5
1072,1452875.0
692,1070571.4285714286
1261,3135000.0
1469,2405802.9408866996
510,2805631.067961165
786,2360782.586956522
1165,2980000.0
204,1070571.4285714286
602,3866510.067114094
269,3992467.018469657
1306,2395881.1782178218
551,1703641.975308642
113,1740784.3137254901
1142,2993571.4285714286
514,2908125.0
1282,2829217.877094972
952,3310654.7511312217
1265,2434565.217391304
1503,2805631.067961165
1389,3819035.5329949236
956,2813380.3278688523
497,2889090.909090909
589,3945053.9956803457
1498,4463631.313131313
232,1758053.6912751677
1564,2911147.5409836066
82,2434565.217391304
312,2928701.298701299
1393,2558612.0603448274
1222,2921306.18556701
758,990750.0
1361,1174411.7647058824
1295,2379970.5735294116
659,1539705.8823529412
236,1847719.298245614
569,1740784.3137254901
1204,2629756.0975609757
1309,3765790.8847184987
1126,2356580.0
743,3502193.023255814
1360,1578937.5
566,4195360.294117647
688,3819035.5329949236
4,2311355.112149533
1407,2295069.565217391
506,5855227.2727272725
1347,4008562.874251497
1308,4369956.521739131
1474,1930999.972972973
605,3491186.813186813
571,3491186.813186813
1029,2408153.846153846
1169,2311355.112149533
1131,2993571.4285714286
938,2311355.112149533
555,2928701.298701299
1313,2993571.4285714286
157,1070571.4285714286
1249,2968277.777777778
529,2567562.1621621624
139,3914973.404255319
1395,2558612.0603448274
1396,2993571.4285714286
1050,3126011.904761905
325,2889090.909090909
995,990750.0
348,3177571.4285714286
738,4815641.025641026
1284,3488461.5384615385
1040,3162800.0
644,1991625.0
1496,5131194.0298507465
201,2408153.846153846
784,1740784.3137254901
346,1703641.975308642
1480,2311355.112149533
920,2805631.067961165
428,1276934.7826086956
334,3131288.6597938146
503,3864369.620253165
1117,1896000.0
698,1758053.6912751677
1320,4545608.108108108
34,2356580.0
1219,4010583.554376658
108,1930999.972972973
438,1527800.0
247,3804105.0119331744
651,2341707.3170731706
1141,3558612.1951219514
576,4621846.153846154
471,2405802.9408866996
592,3819356.2653562655
162,1070571.4285714286
72,4708658.536585365
293,1070571.4285714286
855,2829217.877094972
898,5922444.444444444
718,3836258.3518930958
277,2908125.0
876,2629756.0975609757
478,3283162.393162393
1589,1930999.972972973
1267,1703641.975308642
378,1896000.0
1404,1527800.0
53,2337894.6842105263
84,2993571.4285714286
714,1896000.0
669,1847719.298245614
525,2567562.1621621624
444,2457168.6686746986
43,2805631.067961165
857,1070571.4285714286
550,2908125.0
843,2993571.4285714286
869,1703641.975308642
1271,2434565.217391304
211,2405802.9408866996
1475,3557583.75
1381,2341707.3170731706
276,3765790.8847184987
552,2928701.298701299
41,5723636.363636363
487,3024206.3492063493
785,2648979.5918367347
153,1070571.4285714286
1430,3864369.620253165
1238,2295069.565217391
418,1855513.888888889
42,3776007.7519379845
654,2295069.565217391
1260,4715032.786885246
1572,1539705.8823529412
540,2911147.5409836066
118,990750.0
1478,2337894.6842105263
54,4483432.098765432
183,1758053.6912751677
746,1855513.888888889
208,990750.0
530,2408153.846153846
853,2538853.3133333335
367,1930999.972972973
612,2829217.877094972
192,3130346.6666666665
376,5131194.0298507465
910,1896000.0
809,1758053.6912751677
596,3073944.017094017
338,1703641.975308642
1069,2921306.18556701
1080,3804105.0119331744
374,2207350.8771929825
1182,990750.0
1487,1930999.972972973
1454,5266910.344827586
31,1527800.0
287,3024206.3492063493
1047,2774606.370517928
87,2356580.0
1057,2734225.352112676
1466,1824500.0
1157,1855513.888888889
1094,2341707.3170731706
1215,2567562.1621621624
575,4621846.153846154
812,2405802.9408866996
1417,2558612.0603448274
404,2805631.067961165
868,1070571.4285714286
1593,3491186.813186813
156,1527800.0
614,2921306.18556701
