id,Цена
747,2221896.1395495464
962,1586061.938224838
1105,2233180.812293568
795,4373311.5085471235
390,2559663.593300743
1302,1613924.5174618743
1448,2509799.807334578
1388,3106304.1466070414
126,1043332.0818865462
1605,2910306.1046683276
870,2323513.9334365283
701,1148843.9862273508
1239,3922863.059630963
1201,5242987.2564516
685,1819595.0220049792
427,2149857.850045718
168,610080.1433791327
1181,4118536.8657924836
1428,2241209.0616674344
347,2634286.6756546805
1385,1631694.4188314169
220,1661361.0177664105
125,3036889.362247891
197,1993525.7961098074
1108,2416745.346142772
1166,3238680.677810083
871,4087729.7337098215
1544,2383995.91583012
513,2766129.982593711
1431,2713209.051628084
194,3170567.868920275
1401,2277292.0485956883
509,2692896.1677456796
381,4876177.061385818
361,2320451.518254089
1254,2601640.1700790464
609,890951.6586810963
349,3742388.8675046684
1067,3008644.2716732025
970,3243717.252933862
1062,2182100.9576752847
301,4149704.8846916594
593,4335595.294223933
1491,2418041.731527649
652,2181053.759721597
1262,2253482.4714404317
1459,3392631.2694076938
1089,1345161.2965871177
436,3453695.5667109466
259,2232150.9713495974
1566,3163744.5691998336
499,2282450.580240528
943,5108380.156686181
316,2836089.2218642198
1123,2002799.0887555163
1185,1596961.4065591546
158,820927.9878247809
817,1179229.0140417698
1380,4274122.1906684935
829,2828063.822219029
1326,2933536.708583353
1390,2990636.9796919418
1514,2869514.014111653
1444,2940583.606626539
763,2231144.047712755
680,2862767.871989811
337,1481547.8366755508
20,4098067.332381864
413,2349734.0284709223
515,2042314.8085795604
18,4221967.948006999
1513,2327989.853832714
544,2797924.486728767
136,3683889.3798327586
93,1474316.9964017698
1581,2323389.1049389513
1571,2372047.586834642
1356,1743686.4610526385
1387,2272689.395261587
1432,2722310.9684903137
1226,2358742.177819612
600,2427729.1312197098
846,500541.27580196457
872,2107151.284863587
1183,953867.0203333828
1599,4203046.0558151025
1129,883077.2109363715
1402,2585292.474083555
1242,2421509.970279603
890,6107004.931530539
1046,3069854.8908338016
638,2518982.318535902
134,3487419.467514136
794,2947983.2028704775
333,2458232.4560855366
1408,701324.1554227299
1120,2010768.285547772
1072,1400802.8190403185
692,890617.7880822145
1261,3495879.1772577604
1469,2378203.474246933
510,2930969.0426449976
786,2092262.3890522374
1165,2878825.0545768496
204,1060950.5147645914
602,4006828.4833986145
269,4156883.521459587
1306,2910306.1046683276
551,1759051.8529880918
113,1750011.4539907796
1142,3257391.6300377995
514,2892761.803524287
1282,2724724.1301849927
952,3222771.5196562866
1265,2769629.386707186
1503,3103398.5516159097
1389,4131864.4656989016
956,2852983.3249685555
497,2841089.742641183
589,4103697.121215392
1498,4405237.255949659
232,1608430.9773608218
1564,2841255.920305163
82,2338584.3928109994
312,2995718.2418817817
1393,2481317.082059706
1222,2882950.5106430114
758,575298.8514663875
1361,1125391.030710527
1295,2295131.4072533976
659,1443393.7117359012
236,1818469.7864000218
569,1811812.484128437
1204,2843452.9114186657
1309,3801983.3749750694
1126,2351304.224456179
743,3664180.2182717794
1360,1523839.6154827762
566,4440324.480773535
688,3969886.7815440297
4,2525020.8604427865
1407,1818843.2354080826
506,6488612.825897927
1347,4043431.154249562
1308,4622001.460155157
1474,2232044.7968323124
605,3849359.810598394
571,3482207.62278118
1029,2637609.5283823535
1169,2162206.186173994
1131,3052755.89223023
938,2177320.189848684
555,3154711.8929677038
1313,3107250.611481299
157,830049.4424007847
1249,2851252.3800216056
529,2546576.477529156
139,3966648.3259033402
1395,2481317.082059706
1396,3314975.465076534
1050,2993881.992558555
325,2763915.9472328704
995,642542.9181296336
348,3250545.347167982
738,5156022.359542223
1284,3720887.430442641
1040,3382362.2163347383
644,2084044.582567179
1496,5226299.03706727
201,2382794.032931981
784,1438175.4606016693
346,1574033.0406968733
1480,2134421.451525174
920,2706515.525615324
428,1153104.8102734382
334,3193105.3437065985
503,3897959.997786996
1117,2366785.7705263398
698,1715365.7906524292
1320,4860188.866138196
34,2339802.5743167205
1219,4094003.0454465314
108,2001362.1778514944
438,1537960.4082637331
247,3587748.659911981
651,2246112.741169801
1141,3908978.922327983
576,4673831.606596118
471,2115959.4066007733
592,3880069.7651987383
162,814988.9293780569
72,4884535.302585408
293,927325.6601666091
855,2745613.7174790017
898,6004148.332160367
718,4188654.2143365843
277,3097708.930880497
876,2876179.7083596312
478,3267951.996511995
1589,2245463.564495569
1267,1803419.9344950062
378,2126799.5188231417
1404,1451588.110316109
53,2695267.420770723
84,2868024.94746456
714,2067855.2322230416
669,1818024.630669369
525,2671409.6779422164
444,2545897.663188748
43,2868991.7191218734
857,836976.6850280904
550,2802359.407935111
843,3344273.4764593765
869,1904142.793205984
1271,2992007.2970682606
211,2217740.8190093786
1475,3387986.2870099433
1381,2071521.0429389677
276,3803716.160932943
552,2993198.4753352865
41,5860897.183462488
487,3479771.4030778543
785,2284943.6896195062
153,865464.5132619278
1430,4139568.224147555
1238,2087567.4528608
418,1870066.2530573588
42,3668692.510356502
654,2275367.895687041
1260,4671927.933880847
1572,1525449.5365690533
540,3118752.7877473813
118,778658.9132659417
1478,2140230.7814429235
54,5015962.11301009
183,1713564.7958312912
746,2060074.46729716
208,947439.1082106603
530,2386250.1833528914
853,3183871.75666669
367,2701100.7250281726
612,2907314.879918657
192,3108062.7544510174
376,5030350.244167806
910,2227730.819028626
809,1502113.1344191392
596,3165989.319027053
338,1880979.4879636671
1069,2894958.1089246823
1080,3679814.4507981967
374,2526227.120016046
1182,626980.7941517322
1487,2441449.4227526295
1454,5557678.318810284
31,1304138.6163389036
287,3037198.734517798
1047,2465615.4968014634
87,2275851.794016984
1057,2597473.1071360386
1466,1896476.552169757
1157,1889495.2493126453
1094,2167666.819260781
1215,2751592.2293402343
575,4673831.606596118
812,2254431.3512606462
1417,2473327.5523516424
404,3103398.5516159097
868,1065560.9756811054
1593,3771359.638993196
156,1536041.6207620658
614,2824630.5024253232
1583,3900814.5870668795
648,2032045.978050207
792,822697.7460415429
1374,2453309.6067839544
1537,2408260.5132634235
1250,1927801.5231917892
813,2260272.216579904
635,882844.2599422473
359,3883656.0419955356
1559,2284869.5761905164
878,1052864.8375066286
1400,3122367.386027008
1270,3926128.180205059
294,724616.9936330793
1470,2427585.3672321644
918,2354340.27008778
518,2567897.9459606353
1351,4963171.757750565
392,1747742.3648707187
166,607159.7107195039
531,3536091.148233045
1218,1412311.2999356694
969,2649500.670512269
1101,1674849.221272665
331,2346020.7946717218
707,3891899.5475611268
58,4211832.454502079
776,2100778.550782486
1610,1637878.2865160466
1497,2749309.561803104
753,2925345.9183638007
1405,2079890.4247404358
1371,1597803.2000700491
178,811378.6584131564
1352,2104864.4203709415
947,1482603.6499405755
199,2330143.4838681556
996,3016432.4641500376
81,2899788.7001429265
1348,3925440.6686870665
524,2508420.921677267
218,3774181.5249939784
142,2465354.2953072935
636,889045.2818586223
440,2614367.028144117
319,2559520.576910449
1147,938543.3254881273
1455,2526587.400526808
904,3096497.410569975
917,3437721.784888269
1468,1569482.5913463982
215,3813535.180804378
1333,3985110.5098848613
1517,4331861.598658491
249,3029436.225130056
377,4638298.800274486
1281,2811790.0406282353
165,607159.7107195039
803,2307165.6930971197
373,2509739.6528410334
937,2992288.03739471
147,4196629.893070472
486,2283762.0648633246
756,3938124.230248185
131,2214062.9141843026
206,1056460.5432436715
595,2520588.802674525
1109,1822383.7700058245
560,3542332.756443726
1049,4384415.8915230585
1095,3414480.0699786493
1276,1836267.5042483201
207,799669.2202056646
461,2810053.294385911
250,3994057.7943147914
1107,1925808.2702424652
30,4363456.246066887
439,3577458.167310954
1092,2882734.9511230453
75,4017233.265420723
299,2626346.1965900715
1435,4173217.7233215948
859,3852899.015068841
1151,988074.2198124302
414,1636462.9578530842
1409,858926.4031942971
443,2684797.254594755
1611,2798935.3499578
863,3111985.7448921604
484,2387457.5393084656
431,1399914.6441479945
558,2178372.2758141807
820,1779895.6388497713
905,2413357.7609460177
671,2147633.5927270055
117,2619679.8892140547
674,2942001.9051609244
61,3261728.6682317667
1207,2492531.392463113
241,2307186.0088841533
764,3298027.5089163342
990,2258851.898509913
401,1520109.897850894
1375,1094364.391277898
1174,1880241.2787430142
94,1692636.262376171
941,2389093.4897703505
1460,2745594.713295104
899,2300469.5017152876
1331,2737689.4981312915
1224,713750.213672753
587,4050481.719971651
1570,2605510.833235387
1429,4190740.3192793685
553,2616546.4056172413
570,4292508.332854658
761,2795155.7605175367
1130,3736993.232335025
1369,1672285.991320277
900,3199148.8297813297
1481,2231015.909613716
263,2141210.7267441032
1275,3158427.539949675
1604,3487617.5606012153
1384,3307679.787883234
1017,2460829.6264983434
626,2262005.911090976
1595,4138126.289941771
494,2101093.0363166183
1530,2116136.9859330663
1523,3823417.7208892144
1535,2896613.215372886
790,1984149.534224818
70,4083150.873753066
582,3750789.226718908
1486,3173580.2173450775
1199,4772685.554276934
391,4385149.701215213
802,1837490.405837709
1292,2941134.4544467865
1152,2531695.561535539
1473,3444760.8087636232
171,2099727.886960402
323,2973050.069112848
982,1775866.8449801705
281,3000381.851128727
1434,2323900.7252377765
1542,2899015.9382277518
1379,3407985.6971199196
463,3058349.1971905194
91,757933.757561205
1113,5079586.904888686
1299,1783528.047589833
563,5666528.77380459
68,4952508.145548457
257,3529984.579461038
1512,2325069.421173085
631,2283972.2712114207
1225,2437461.980572578
841,994752.4765042141
821,1779895.6388497713
1349,3336768.7386832633
180,826691.726901869
1416,5081781.515737097
239,1752865.1018351405
960,2480891.016143877
1148,938543.3254881273
988,953534.0742198913
806,1670931.2788403449
1310,2931177.6654329877
1546,4664758.409267652
1383,3884580.1473699575
1236,2588166.3677978665
460,2383439.093480134
1116,3903081.5674487175
1106,1691640.3259014431
645,1944075.1753750984
237,1886907.2588595534
1495,5576736.429283109
371,4329607.649524868
1268,3580389.4392002444
1187,2864822.267589326
114,2228817.9434083267
975,3406404.6102823894
1577,2267602.00148767
549,3130695.7388617364
1558,3022617.187806581
1196,3437218.075015967
45,5249032.656258528
894,1635080.6820737391
1580,946944.466869897
611,2340497.5563931414
322,2362536.493035995
1006,2979002.415216209
1445,2729080.8864222905
1075,3570879.1146888686
98,910185.2493183988
1526,2517927.9772994546
502,3158561.6410885695
709,5915769.487182211
767,2997615.9389383495
1184,1005958.0371942855
1413,2280924.126945662
1211,2379640.317567084
725,912433.9633380291
137,3035164.165387359
1612,2190219.8305331003
2,1928536.6057753032
317,3598457.3609655146
1144,984411.5968431602
270,2869441.6355034965
74,4017233.265420723
448,2299962.3532563676
1533,3346481.2302977983
751,2149282.0567181027
115,1760952.5663807583
653,2339238.582478208
779,2349562.3341088193
650,1926447.8475453441
1569,4324905.175507411
106,2693325.0071786605
403,3427107.3625059724
1240,2074155.6520270056
705,919757.8371367098
152,2925361.638117004
397,874021.3209582607
1594,3387830.4431021633
633,716742.6776614445
1406,2999073.147998628
150,815583.3418758502
934,2510545.4626478343
195,1851194.0842418533
462,2796652.2617911166
980,2249405.445098747
311,4416254.4176229965
1510,1776406.7227409717
264,2204738.839244172
1068,2955136.7115294705
959,2805047.223579433
341,2174390.5662379
1607,2357575.5325557385
634,942192.6854052371
1425,1782221.5442673704
1280,3036142.4296877603
881,1774349.7231702353
799,7846590.647388342
16,4255790.994892968
670,1932548.4983691613
967,2384725.64312809
1303,2522729.179684955
369,2812033.2941295453
1173,2795783.7945614303
1568,2302447.703694535
355,1506810.757888375
177,3663810.106388688
292,2707045.0181897664
798,1801392.834550602
1365,1611502.992110202
380,2611468.2498051813
112,1750011.4539907796
777,2604263.8243757864
906,2259269.448445458
867,2454957.817769123
992,799785.0093040834
314,3980900.5058802124
728,3958656.812895464
71,3930089.4343355536
240,3318267.83356614
1592,2842472.6928088963
702,1078495.357150625
583,2906276.962131167
49,3434349.9580422053
699,1782079.8213527987
1079,3039764.6524018357
914,5264751.783969494
1124,3895467.578707926
710,2280275.271521181
601,2335723.744011708
1318,3732327.2175257956
1023,2574789.2334799324
1070,3427689.9420799487
1446,3461478.2476672363
660,3117182.7920675674
426,2105111.587880872
1025,2726102.9997446886
1264,2387771.444436419
1298,4572694.114896611
1097,2396153.428249399
572,2847293.8626897205
148,4089614.7727830075
1506,3856159.3683863543
516,2612216.415174484
56,4211965.473422478
37,2588545.825311829
886,2207800.010313094
561,3287781.841147461
1456,2975199.089754636
940,1689675.2762100804
1516,5327927.397240039
999,2530879.3006121246
1020,3641205.0431189146
