id,Цена
747,2221667.6911127944
962,1586311.6865047633
1105,2232837.0673474628
795,4374037.864551367
390,2558247.179774611
1302,1613982.3244340282
1448,2508613.4180111345
1388,3107245.3674607654
126,1043447.5627061271
1605,2909145.6552832667
870,2323672.798609715
701,1149998.4936641476
1239,3921038.2243241323
1201,5243999.303909817
685,1819711.611988428
427,2149656.0317850336
168,611383.7865138084
1181,4119411.3311663144
1428,2241560.304827758
347,2634217.133804761
1385,1631522.1688059387
220,1661734.0511106858
125,3037456.433644698
197,1992543.651027377
1108,2416359.5421025464
1166,3238663.3196768784
871,4088585.186880246
1544,2383959.7537933793
513,2769052.64715577
1431,2713805.6072072363
194,3170109.839435047
1401,2276105.415395173
509,2691463.7358891596
381,4875192.090374096
361,2320541.2785072876
1254,2600791.388309346
609,892387.1795938311
349,3743138.488143829
1067,3009827.4637624556
970,3243540.501505036
1062,2182607.627534348
301,4148379.947258006
593,4335776.219105192
1491,2418009.349918743
652,2181034.0264900485
1262,2252784.6089618113
1459,3393200.3584780563
1089,1346615.1058895818
436,3453239.540974116
259,2232362.061164573
1566,3164800.1223460464
499,2282221.1425844147
943,5106938.162363814
316,2837429.398573014
1123,2002132.4944182916
1185,1596833.9907449253
158,822400.8825264301
817,1180077.004254895
1380,4273350.020465324
829,2828728.702886857
1326,2932924.0643545096
1390,2991421.571514516
1514,2868752.587277389
1444,2940229.535439107
763,2231317.467779329
680,2862608.3774687075
337,1483177.6902315998
20,4099091.3128966913
413,2349745.6764966794
515,2043185.3318602955
18,4222900.26896102
1513,2328019.0776220374
544,2796981.631235328
136,3683358.3143778243
93,1474397.2472826412
1581,2323563.0083000315
1571,2372250.5621986305
1356,1742840.1259045159
1387,2274186.469585387
1432,2722748.4909650297
1226,2359362.275122083
600,2426768.6030704193
846,501939.54005345935
872,2107423.844287825
1183,954653.955088269
1599,4201295.689237791
1129,884027.3012743979
1402,2584725.133857805
1242,2421621.430139678
890,6104608.915746378
1046,3070822.548776993
638,2519962.680672414
134,3487711.970013795
794,2949389.9000377893
333,2457975.2333065253
1408,702379.7410064386
1120,2010701.092252213
1072,1401622.4595377368
692,891155.9271746909
1261,3493478.6541795773
1469,2378080.128133115
510,2929811.7699421374
786,2093327.639048522
1165,2879947.2794574862
204,1061683.0099250008
602,4008093.543011032
269,4157859.3224927494
1306,2909145.6552832667
551,1759144.7352269422
113,1749463.8356802666
1142,3256119.136349587
514,2893439.7545616915
1282,2726534.7289744746
952,3223750.9671849012
1265,2768688.0305487043
1503,3102019.041793999
1389,4133391.7465303736
956,2854974.083062167
497,2841068.667778712
589,4104501.3329468695
1498,4405132.43834278
232,1608389.0127917614
1564,2841283.6432287833
82,2339010.8019441767
312,2995680.543141616
1393,2482572.4089700556
1222,2883655.629248744
758,577064.673159394
1361,1126137.9791466272
1295,2295650.7120547253
659,1443770.994518619
236,1819267.2067299034
569,1811971.2666907085
1204,2842810.239011351
1309,3802024.4274974884
1126,2351546.5514464774
743,3663491.5778900194
1360,1523825.6268860346
566,4441126.945970991
688,3971244.552001162
4,2523195.646144483
1407,1820636.2970307013
506,6485645.30515022
1347,4042834.9200015776
1308,4620164.753956735
1474,2231210.7778827
605,3847480.705814548
571,3482664.55829749
1029,2636360.8861273467
1169,2163015.767393658
1131,3052213.416416455
938,2177941.7616612567
555,3154212.5627742303
1313,3107177.623329459
157,831112.517319523
1249,2852338.3009776785
529,2546365.880688675
139,3967083.673080804
1395,2482572.4089700556
1396,3314165.7109021707
1050,2995629.622429456
325,2764946.5248328065
995,643787.1614402297
348,3250361.6676494507
738,5154693.699446967
1284,3720875.928211758
1040,3382309.4879171113
644,2083569.1323858842
1496,5223842.035277186
201,2382713.846189353
784,1438657.4445297448
346,1574243.52506205
1480,2134736.424950406
920,2706626.098418645
428,1154238.9671682166
334,3193441.685748279
503,3898824.485610379
1117,2366105.6229185835
698,1716103.7949542454
1320,4859108.860615123
34,2339589.3911746135
1219,4095531.201146784
108,2000793.6455496908
438,1539140.3140487117
247,3586692.7003256385
651,2245630.322238712
1141,3907830.672055697
576,4672775.018687954
471,2116822.130508711
592,3878650.8214497287
162,816477.3902943525
72,4883731.917284778
293,928232.6711141744
855,2747835.878662845
898,6001054.895491771
718,4189033.4428274846
277,3097894.1542305555
876,2875046.1552067213
478,3268316.8851906443
1589,2244658.007113684
1267,1803421.9355375476
378,2126394.8985953396
1404,1451326.1824392588
53,2693965.386665751
84,2869936.2965721483
714,2067998.2695353995
669,1818402.7453907705
525,2671038.1924269316
444,2545965.041579893
43,2867387.0585870813
857,837998.8146147348
550,2802254.89307138
843,3342349.200049644
869,1903484.6316998762
1271,2991184.8463193905
211,2218147.0147673744
1475,3388496.6546987267
1381,2072141.352623718
276,3803529.683315739
552,2993300.8472616524
41,5858731.943906524
487,3476804.2085143253
785,2286647.253998755
153,866422.7051020814
1430,4140686.36288094
1238,2087336.8066050336
418,1870645.7271050157
42,3667972.1281546927
654,2275439.897650767
1260,4668982.346076799
1572,1525707.4734167545
540,3117781.196576367
118,779889.711717912
1478,2140598.109576711
54,5015619.678976016
183,1713236.2040625168
746,2059544.123605995
208,948403.6842633858
530,2386243.423165145
853,3182485.3155835895
367,2699768.3585147155
612,2908190.673470051
192,3108595.8498686403
376,5029097.571127644
910,2226732.6106057763
809,1502308.474828949
596,3165146.9141571024
338,1881795.103776451
1069,2896516.44965391
1080,3680015.2434171177
374,2525846.268329634
1182,628138.3406990843
1487,2440932.9181693373
1454,5555767.659301585
31,1304940.1753623984
287,3037730.6650284426
1047,2466760.2302436465
87,2275527.281354575
1057,2597346.879064075
1466,1895683.222644601
1157,1888973.5054575033
1094,2168201.3470698306
1215,2750390.513630674
575,4672775.018687954
812,2255853.6009158855
1417,2473210.835814571
404,3102019.041793999
868,1066606.6157052747
1593,3771079.184084072
156,1536016.762259212
614,2826867.074020479
1583,3899910.838745841
648,2031066.9306247185
792,823854.1939711771
1374,2453019.451719381
1537,2408655.636620373
1250,1926743.3697216976
813,2261661.3574446137
635,884131.5945634679
359,3884675.033656384
1559,2284155.784845867
878,1054187.525423397
1400,3122556.411636131
1270,3923670.9419862926
294,726042.9455979946
1470,2426566.5195264216
918,2353840.0994477165
518,2568239.1255157143
1351,4964222.497288222
392,1747037.487147266
166,608479.9082494441
531,3535533.429444402
1218,1412600.712217039
969,2649674.532735816
1101,1675831.7352695242
331,2345847.9095440344
707,3892611.6320502497
58,4210885.770184157
776,2101478.2317942595
1610,1637563.2908007568
1497,2747773.626678457
753,2924815.761968141
1405,2080506.0975557722
1371,1597984.5904704316
178,812501.0215101338
1352,2104111.412489413
947,1483639.288560198
199,2329519.7150082197
996,3015339.3367559183
81,2900430.9247008003
1348,3925098.810292502
